district_number,mean_LOCGVT,mean_STGVT,mean_TOTINCM,mean_TOTEXPCO,mean_TOTOPEXP,mean_BKVOL,mean_EBOOK,mean_AUDIO_PH,mean_VIDEO_PH,mean_VISITS,mean_ELMATCIR,mean_TOTCIR,mean_TOTPRO,mean_KIDPRO,mean_YAPRO,mean_TOTATTEN,mean_KIDATTEN,mean_YAATTEN,mean_MASTER,mean_LIBRARIA,mean_TOTSTAFF,mean_HRS_OPEN,total_below_pov,under18_below_pov,ACT_Score_15,RLA_Score_15
333,37.25225364138667,19.793616935326952,58.903966870564865,10.265721239170404,53.71663817706433,19.815567296715965,501.3873180483829,0.23585819090314797,1.4653056162941387,7.014330466387653,0.23601343236429256,8.057636015395163,0.10055805120519004,0.07799190081919319,0.01408274674582268,0.7086015591494516,0.5414669836394395,0.05566960519304876,0.39666666666666667,1.29,1.605,1428.6666666666667,15,15.9,21.7,43
356,21.810971791801965,4.199567859698201,28.55404124917025,2.318008326252059,23.96690252003863,10.429646007104475,115.34913511215896,0.12130359254107376,0.30037611633846095,4.000179703811829,0.34400579705843726,4.754731193376065,0.035750110705254336,0.02662622187495005,0.005472307438710554,0.604417025228814,0.5372049280646797,0.01474954506967757,0.31666666666666665,0.7966666666666666,1.5466666666666666,1432.6666666666667,16.6,22.7,21.9,48
417,31.441385787204403,3.265891893045576,37.048534355669915,8.480975189890717,33.94243919780162,12.7988372686945,190.51792029759994,0.13354744123297516,0.23327033928187485,3.6875118423004767,0.09604516766289095,5.594602129001171,0.030783365857911946,0.019291853456097168,0.003248460235566888,0.37973459184607766,0.29202389313764204,0.020737527850474603,0.25,1.165,3.19875,1662.5,8.8,10.7,20.3,47
260,45.548282021409165,3.4761907240279912,51.69611691306357,6.264537145789056,45.730105346740885,4.544660073457948,12.684993957781847,0.27173524627486084,0.40347200437216907,9.486808254317149,0.40801278246735523,8.253982903633432,0.03611101292023298,0.019020328242627258,0.0033190951142025383,0.677372632664709,0.48487865925869433,0.034253714739155526,1,4.3933333333333335,10.053333333333333,2937.3333333333335,9.1,13.5,21.7,42
232,32.206900696093854,1.6198110572640847,36.68736741913622,4.2815389310054535,32.94629646055141,1.3952747734815034,9.04775930675567,0.06710853763140208,0.22105078041450335,4.728054686213222,0.39674822108440466,9.325025471028102,0.013522765624594165,0.011011258263599898,0.0017847849531746895,0.5590687152303683,0.503091564608036,0.032605398141074826,6.78,9.055,28.48,4557.5,5.4,7.1,24,60
443,45.42712831351933,9.935891807100784,58.803426232532786,4.260959123242451,53.60542107854232,15.716389413240018,215.3410222158412,0.14601587957009055,1.4520067188824637,7.8631921610374365,0.1284522949657699,11.415305886318086,0.023572802558213965,0.019092346991949546,0.0027857790526949755,0.34546031201124205,0.2967274620679923,0.009698678822062807,1,1.955,5.755,1728.5,19.2,29.2,20.2,25
396,28.28492304846554,3.971353830082197,33.47057928381762,3.7336095383895445,31.281541045770776,5.146027266382166,69.02374076458713,0.06320169294520686,0.361987331598985,4.221861377812663,0.32557216622076623,5.532657703614717,0.0248035636573644,0.01118091320654848,0.0020177182269509185,0.46016546134138053,0.32461511389997855,0.025498891316287034,0,0.8625,2.935,2026.5,8.1,9.8,21.2,39
449,30.480445979579606,9.150807382822112,42.793396272385806,5.230198402195601,39.64327125920724,7.05133668558576,70.68313502621608,0.1752264773985677,0.601786098954576,6.016487995526369,0.23287171709003315,7.190198054726636,0.022697821093253003,0.015555026778573917,0.0028578919084556683,0.5398600397766354,0.4408844909243577,0.030280128404744925,1.395,1.9825,8.16,2607.75,7.2,12.6,21.6,41
377,37.80414826096731,13.016276256015962,55.3677234636465,8.480381326366725,53.51362072594302,10.9622093424302,120.87354957308499,0.1561866503265136,1.3980459014779296,10.24062775653508,0.24605879379254234,11.157024647847605,0.054261077015464315,0.03444768977926143,0.0073724657158280044,0.90870304363723,0.7085560506773468,0.07291718320621199,0.4185714285714286,1.4714285714285715,2.94,1974,13.5,20.8,18.8,33
490,34.45861748833813,6.412155322403482,42.72171067920016,7.433401908238174,39.47264822718482,15.144614640480274,266.3708712352676,0.36845683542902924,1.6479802914090207,7.056703465365484,0.35479404452800845,8.583938403487263,0.053447052109558406,0.0351751276734619,0.016408075961486326,0.3123937810041202,0.2174508622024589,0.041979752980354286,0.5766666666666667,1.21,3.3099999999999996,1632.3333333333333,22.3,37.1,21.3,34
218,105.76366559485531,0.48006430868167205,108.16848874598071,6.441800643086816,77.11607717041801,13.774276527331189,41.89935691318328,0.7787781350482315,1.167202572347267,14.902250803858522,0.05787781350482315,14.907395498392283,0.13054662379421222,0.08456591639871383,0.024758842443729903,0.52475884244373,0.4102893890675241,0.05594855305466238,0,4.75,5.13,1820,9.9,11.7,20.2,38
307,38.21881880073147,2.9662081578741306,43.13935364864053,4.7136455046635,39.691985660942706,5.170634707087178,20.41090914260406,0.23038453042025878,0.38424662051712444,5.314204219605825,0.45959945030449834,8.048527467997696,0.04083322216263546,0.025785971972733787,0.0011755230306370644,0.5452152435462265,0.39084381604045326,0.010319435981313017,3,3.7,19.295,2896,5.8,8.8,21.1,46
388,53.5016183862445,3.4161808007649466,60.820912746211434,7.168619485977594,53.18890804654415,7.950556874947377,46.00310770393852,0.28472778304867036,0.5076573593360383,6.815527840471539,1.4083850595213407,8.350805436900176,0.07321210899659983,0.04057574653454838,0.006469315998172273,1.272630113601914,0.9376722764277347,0.10156856388055753,1.3333333333333333,8.336666666666666,9.1466666666666665,2660.6666666666665,6.4,5.7,23.2,49
327,21.8219553473502,7.252818265977303,32.124954321906024,3.449533039753395,31.44084982292184,8.49137749857942,195.11971985992764,0.0797760767671559,0.35629201995996684,3.9741875252459566,0.03833004667453351,3.6325544183029264,0.02516177321433475,0.02065902597105828,0.003785842090560376,0.37130658116707516,0.2804078671886651,0.007479270832113196,0,0.5933333333333334,1.185,1449.3333333333333,7.6,5.2,23.4,40
253,30.131709906442836,0.35359299316568243,33.16727489881229,3.540408732001858,31.051058323933383,3.4117842213522658,4.323103974520603,0.3842478933050229,0.20443235352664058,6.05387830933581,0.09531550660208347,5.106230508924424,0.017351204299648332,0.014564395196071927,0.0013934045517882026,0.4979098931723177,0.44930661535399113,0.02753632804724305,3,3,18,3146,24.4,28.3,21.1,40
101,39.62191190025314,5.2835148974455866,48.74986913153883,4.674230486999092,49.81056314848886,9.192429970417978,192.60532420010398,0.22167561438875574,1.2338940393423516,6.855207027980386,0.3177881169257659,11.298518548894641,0.020686596664423275,0.014312947609630774,0.001258715175032787,0.3644128442930924,0.2518365475449574,0.005413124083428655,0.3333333333333333,0.755,2.8933333333333335,1960.6666666666667,16.7,30.3,21.4,28
330,56.815976395682895,8.391800605637084,74.5032393819396,8.286570385899527,47.38762636850687,9.967432254056991,117.79059243730104,0.3670626601444211,0.8258350803633823,10.461476046276884,0.18102880658436213,12.064812485441417,0.04065222455159562,0.02803633822501747,0.009058933146983462,0.3307089059709605,0.2510070657659756,0.02285891761782747,0.3333333333333333,1.0933333333333333,1.7866666666666666,1832.6666666666667,4,1.3,21.2,34
491,40.38411166926146,1.6795147795246916,44.806603256044674,4.8730259912536145,35.79731128789239,1.9630872543182707,24.142376295807175,0.09757500734800661,0.35069612331209016,4.054083899188359,0.32746502737571337,6.0165843631409945,0.015407882705751708,0.013762480952863415,0.0012203991948791667,0.5265091407446716,0.48879510497367257,0.012759418489289968,1,3.275,4.3,2718.5,9.2,9.5,22.3,52
389,30.767165249980422,17.420655103037177,55.12392445703067,4.1854042805625165,47.44690307494323,16.860748173894617,420.85791032403995,0.08869990885180595,2.0747766313328775,8.919045061981071,0.03664203288265418,9.286683953447426,0.13344905155485795,0.08378330523191724,0.045179493911692514,1.275172672442928,1.0868381794533906,0.12845972843470835,0.2,0.55,0.894,1045.2,15.9,19.6,22.3,43
