district_number,mean_LOCGVT,mean_STGVT,mean_TOTINCM,mean_TOTEXPCO,mean_TOTOPEXP,mean_BKVOL,mean_EBOOK,mean_AUDIO_PH,mean_VIDEO_PH,mean_VISITS,mean_ELMATCIR,mean_PHYSCIR,mean_ELINFO,mean_TOTCOLL,mean_TOTPRO,mean_KIDPRO,mean_YAPRO,mean_TOTATTEN,mean_KIDATTEN,mean_YAATTEN,mean_MASTER,mean_LIBRARIA,mean_TOTSTAFF,mean_HRS_OPEN,total_below_pov,under18_below_pov,ACT_Score,RLA_Scores,School_Year
408,45.34823291459539,7.632016607622459,57.11851761423686,6.35899789326437,47.13350039069889,15.74089036707044,197.6670464064551,0.30635415476112016,1.8459017336216001,11.203524313156104,1.7718591560997208,9.363303445707455,0,11.135162601807176,0.1545920609339977,0.07724468317199551,0.03250146442909189,1.391505389744407,0.6148861084122178,0.11089188950885759,0.072,1.042,1.3559999999999999,1388.4,7.4,3.8,22.3,44,2019
337,50.67356257098651,3.8556035166636393,59.325648712777905,6.107628957463897,54.39784986092661,5.077436779603154,33.494895467914645,0.17359081513853722,0.6472269166632016,6.92956688105779,0.3172327077401833,10.686811745409265,0.27077449704893064,11.27481895019838,0.06989948911594847,0.0554551015093456,0.0056255101728186485,1.2676270863743098,1.0799682215676447,0.06515898516915306,0,1.875,3.1,2646.5,7.9,12.5,19.5,41,2019
342,42.40973868521918,8.877889030294117,54.19829542326393,6.227207432563852,53.76125341546211,3.4325593064198427,51.895058802210166,0.16105515190262581,0.4410460540421097,7.5072776702632655,0.8301472059417488,7.845259876306079,0.8337243110769226,9.509131393324749,0.1028875298580188,0.05928022667757704,0.024194746528928168,2.9972878887961127,1.933126518777744,0.7145226735579889,5.699999999999999,6.42,18.985,2769,14.7,28.3,19.3,24,2019
418,42.978123574906405,7.909962865933334,54.38851368982931,4.85082709850526,46.86119354675758,5.383088880069705,27.209739483820982,0.21254285397720074,0.3286618521179159,7.051175058566637,0.8029320925634744,7.924886648369651,0,8.727818740933126,0.040908488966810284,0.03076238076658802,0.0029814632477258504,0.7451200399765789,0.6067440801228434,0.04199592084838316,0.5,1.19,6.74,2879,10.9,7.6,19.8,31,2019
226,57.9571639957731,7.594614112229993,69.17169003679071,7.8389007713573395,64.90154700628541,13.677761766651404,104.29500925601657,0.29183591090964883,1.116015778515002,9.293232103009604,0.7171716185648654,10.040789768860051,0,10.757961387424917,0.06753622140867856,0.05594712993303303,0.003565329697050283,1.0268830888795113,0.8666868308624486,0.06424131024404568,0,1.4275,1.6575000000000002,1627,2.7,0,20,42,2019
254,36.3519162207303,4.413112524095336,49.62269103029212,4.8618420953243975,45.89734486940171,10.845531126044792,113.56910408969952,0.15663689936057146,0.6497025288450253,10.054470966317284,1.1719840980969911,8.181775592137196,0.0011160714285714285,9.35487576166276,0.0617341891525485,0.03966754266620176,0.005292240833372526,1.1056945362453034,0.8175428358666323,0.04127738762985581,0,0.7025,2.43,1711.5,22.1,43.4,18.9,33,2019
456,51.81126863853348,13.77295323465468,72.93281638065875,9.956208693758368,69.85980756954058,7.585404373793379,80.73392361357826,0.29743563608495943,1.5393157564649975,9.622940888904193,0.34284648507664495,9.886776091525931,0.3349289930070839,10.56455156960966,0.15441430178916626,0.13725268677111777,0.002333004179689968,2.258858970295123,2.0587311335180103,0.03337376151803875,0.3333333333333333,1.5166666666666666,2.36,2257.3333333333335,14.4,15.9,17.5,27,2019
340,47.312157363311606,4.880070975878283,53.94274548886721,5.985906935199768,50.497720113082764,3.898311131190426,45.512533371523816,0.09880868312092234,0.7230884305926482,5.152467408146162,0.2038189224725384,5.640407138479281,0.12777059612482822,5.971996657076648,0.05879795147013723,0.047706144977158735,0.0033676560859248134,0.9955849715432237,0.857940243831774,0.03775734409073757,0.49,0.99,2.365,2606,4,2.1,21.1,40,2019
239,37.90650852407799,10.039883790347279,50.31654067392567,5.074750046345115,43.72497768949219,13.509532069964822,201.93943572749504,0.1717476225327723,1.114236049998663,5.46705550083557,0.39243837032678847,5.465827771244434,0.04015661322548843,5.8984227547967105,0.06538813046292698,0.045164191357755526,0.009954649806045782,0.8104556937832188,0.6125211333542157,0.05952441035616789,0,1.292,1.45,1674.4,10.1,9.3,18.9,43,2019
219,38.52569246617414,8.372403226023268,98.31027762102622,12.406691315766153,111.13245732282681,13.502624560290794,100.79157546297007,0.23132920095488035,0.8574035745814036,6.87982867945377,0.4865808310576152,7.795922057975324,0.003451766743508117,8.285954655776447,0.05895998542351819,0.05203046773697248,0.005720005041588837,0.8159975782259798,0.7687404106391121,0.0324471080754134,1.3333333333333333,3.243333333333333,8.37,2121,9.4,12.9,18.4,42,2019
371,58.026234047693144,4.6401168461734,66.53519519167799,7.286488739624982,63.880297298598435,15.135627982212519,154.7644575291092,0.3825704475947194,1.3490884060657637,18.032620064987327,1.157765717167062,10.566947739233148,0,11.72471345640021,0.07085803667277027,0.05826613539922222,0.0035601539558382214,2.1378029630186526,1.865893968518226,0.048138837551035527,0,1.358,1.8519999999999999,1870.8,6.6,13.1,20.6,42,2019
256,37.821772520489475,37.063395745827876,83.8136287130624,5.876778615743497,73.92903690346844,20.05879154168081,474.8247820911014,0.5533883849891764,4.622491201816447,11.518687613409448,1.0009969612359002,15.006175875794158,0.32908675641100704,16.336259593441067,0.3106217981656547,0.12596541995220986,0.04317309169735625,3.1583719959532757,1.5072477626518,0.14897321594348556,0,0.4275,0.46749999999999997,806.5,9.9,13.4,21.4,27,2019
209,46.72729825201106,0.7217846670126551,51.757643766663286,4.019457756425899,49.21563302491231,5.527833507041625,22.61962911387591,0.35444694898789164,0.4882253762617845,12.005845885380523,0.4014759382656644,5.956784411297873,0,6.358260349563537,0.026671816654079143,0.01737140353740909,0.002490570590619243,0.5851392961219263,0.47067255628497595,0.036834239157035764,0.75,4.6875,6.1875,2375.25,11.3,7.8,15.5,32,2019
423,45.94864832580188,5.914347987748266,54.99205103340049,5.183507603132862,45.37833562670858,8.140242692748636,74.58858150214607,0.2246576969105193,0.5586068567236955,7.54041671570016,2.2079448494801377,9.150360414262796,0,11.358305263742933,0.08114932117058724,0.051212177064125085,0.017579987772388592,1.1038929029667188,0.7740748539790119,0.12402738082032827,0.5,1.1616666666666666,3.4483333333333333,2141.6666666666665,2,0,23.1,33,2019
263,39.91299912653154,3.045086143387394,48.33424936515341,5.911049843084418,48.55327574427866,4.6717929476599585,51.957018358476546,0.16662237200553673,0.5656177271672439,6.553878582681598,0.7496982817705617,5.598696967626305,0.2763036980352342,6.6246989474321,0.0480918079232671,0.031680778626540576,0.00308788121537917,0.8332220600599343,0.623949395063769,0.0468514347166764,0.52,3.22,7.319999999999999,2395.2,8.9,13.8,18.7,41,2019
399,39.68718614892656,15.681494451411195,64.05849031650662,9.458176572140273,60.166218261527746,11.373842321985824,341.0977500919509,0.24789175860094165,1.5794325597606114,7.9236754722872496,0.9156976858192784,8.827043076038358,0.13848227179560266,9.881223033653239,0.13454287137258425,0.07722989895312929,0.01768491443721698,1.5068811416896435,1.1430536862053835,0.11798642138964686,0,0.885,1.505,1508,8.2,7.1,23.5,24.5,2019
461,38.1665614505813,7.514538272489766,56.60001143323587,4.91135457749751,53.02948634410492,7.9402707062127895,81.86189980005676,0.17640508437798763,0.9459901101264566,11.303086912474727,0.6729767758118412,10.607712668480579,0.250229566487925,11.530919010780345,0.1643517379231927,0.08651163243590065,0.03427658322078746,1.002808608522963,0.555636001446312,0.13659636989639473,0.8,1.914,3.806,2090.8,11.8,6.9,19.5,34,2019
303,84.35687872297704,18.01390190304085,103.68430827923164,8.756193806750998,79.12972134841488,24.77237411596725,242.0774574437231,0.58245208932913906,2.62908272538652,8.690761439439573,1.7598163889074805,8.606641679494903,0,10.366458068402382,0.2511601186890659,0.24592842960087455,0,2.7533130312562744,2.345241282377351,0,0,1.2650000000000001,1.29,1495,10.1,17.7,18.8,17,2019
373,35.30780802865398,6.269668930369765,44.16968668817772,10.778315816965787,36.040081723073115,7.44787648351836,156.32171031935266,0.08655133670220375,1.2489841082401567,6.573902077962068,0.6748514116803012,4.6819376581920915,0.2093513282833671,5.56614039815576,0.029172686273503366,0.014524802296234849,0.006247319865616083,0.29343918410730524,0.17710949970387857,0.05697705194706718,0.5,0.925,2.9575,1926.25,9.8,13.8,20.2,29,2019
309,41.76676420756762,4.956466555139107,48.84628284166947,5.4917552483649805,54.87005217871783,13.963278504380511,156.35806046588843,0.5489420185324808,1.7358139819408445,7.482029228276067,0.8113804194730364,12.957288665652289,0.0037724934150604335,13.772441578540386,0.08018739546500327,0.07032810478124485,0.01124424313767008,0.9493303209793948,0.8971509696924314,0.04568908905763021,1.25,1.8125,10.335,2210,11.5,12.8,21,28,2019
211,31.765799998391206,15.352093019999709,73.25839075854041,4.476351705643303,44.70281852053036,17.760698912899958,589.3628249954312,0.6315293097340513,1.4325128098550182,9.644683887253677,1.7771237585872277,8.301519525124958,0.862378882237825,10.941022165950011,0.12536760400445993,0.07755488455060287,0.022871001257411955,1.6547094847254855,0.756035161664393,0.1271722196529462,0,0.9028571428571428,1.0285714285714285,1200.2857142857142,5,4.6,21.8,42,2019
274,53.56967473712925,4.840078149366992,62.48861340081943,6.005839451384669,57.13843966868908,12.95316461193208,147.64361211179522,0.31332716232776925,0.24465884983104708,7.95734443430228,0.8261318974138592,9.047865623741073,1.768730199828055,11.642727720982988,0.13519116915611676,0.09395199550752596,0.01693902286288823,2.861354231650072,2.300269257998076,0.1862612050097727,0.25,1.6325,3.6775,2060.5,10.2,15.5,18.4,37,2019
294,36.53607324073451,16.391248290178527,66.37874038287801,7.024266926591308,54.52972488758632,17.908887248340946,708.8197488012222,0.7219296621834701,1.7300906421359252,11.556264896179572,2.2296606752787653,11.97576633023903,0.7936132194018598,14.999040224919653,0.13918810357211556,0.06668321233908724,0.02889059457935239,2.10239173452768,0.7421753216461152,0.20397118234613643,0,0.854,1.306,1437.2,12.5,19.8,23.4,42,2019
233,45.296164177500806,0.28044840800830917,47.94457934887719,5.599469933025321,47.573740195551736,1.0938505067870061,0.8992371333404964,0.08588517603237707,0.24815730095626948,3.5452670033308262,1.0943232692238816,9.74874109093514,0.25461122452634216,11.097675584685362,0.01113856953547509,0.005143082267827084,0.0036603273521722,0.22336592528920884,0.12771748862863078,0.05771283263493428,15.58,15.58,61.27,6233,5.7,6.9,23.5,45,2019
322,51.058964593031455,19.904887854422345,71.01421215968402,23.269713640852025,70.1080265199605,35.81737198476513,639.0802440400621,0.875440823811539,4.492523628156298,11.725772323317816,0.239568345323741,12.452221752010157,0,12.691790097333897,0.15086048808012414,0.15086048808012414,0,4.441853575962759,4.441853575962759,0,0,0.64,0.64,1144,8.2,9.6,20.4,32,2019
420,52.3009468067649,10.171001106549623,69.67267158682247,10.699233868895774,65.94622779767262,7.14546344254147,55.26592805130525,0.44371740053426006,1.365611880738909,10.317480760883695,0.22864244381472387,12.61822747468232,0.44514623007091814,13.292016148567962,0.08972133088106972,0.06824200214206033,0.0010634526763559022,0.8669729865023679,0.6155023032002798,0.025700106345267634,0.5,1.825,2.7399999999999998,2346,19.1,28.6,20.4,38,2019
367,40.49970307860603,5.026606835889536,49.373311678164,5.171046815350612,46.312430513696334,4.7255151474560755,22.202781684638225,0.1760185743308106,0.4638247047529748,5.232184716361932,0.33236666443417495,7.573422186502356,0.1741142589243855,8.079903109860915,0.09914830442256603,0.06526689438081842,0.018698234099077983,1.0978847141294399,0.7872245663384904,0.1847096644564999,0.5,3.515,5.33,2756,9.3,10.9,19.7,28,2019
392,40.658202850490696,15.493934496639966,64.62830078764097,8.86533753503765,56.826630138613325,13.635864816133974,322.1970186302848,0.22578799589123869,1.5929522157890088,8.035631120770637,1.0758886380987591,9.265874627151105,0.3646603033609594,10.706423568610823,0.11018553428238795,0.06281861611735426,0.01564627450806869,1.1699197545031088,0.8419232280099451,0.09396739423857782,0,1.044,1.094,1487.2,15.8,20.8,19.4,47,2019
341,28.856875323047806,13.353533413674556,44.50682602579077,5.675563032747544,45.66614473128837,6.16507663192696,82.66111230116348,0.09621422513405624,0.673658475195142,5.259426802896587,0.4980508754965373,5.560711917556026,0.30867553714934415,6.3674383302019075,0.09927004721842086,0.08638423386522431,0.007904338779633417,0.8190828236515229,0.7297105509338424,0.06191670574373189,0.47,0.9525,1.4275,2167.5,5.5,12,21.1,43,2019
504,35.024940802874234,6.29169197523247,63.299518706752664,3.342933827620579,56.51776311428064,8.68861686895647,72.26708947084737,0.1583193557127486,0.8919443359985256,5.7650696145711535,0.325319795911298,8.970901174526038,0.18805491398417412,9.484275884421509,0.08548152459702735,0.05939812963668077,0.01555995461429344,0.7236614978406208,0.4552467218261721,0.11213806305540469,0,0.7833333333333333,2.87,1804.6666666666667,9.7,6.6,19.8,38,2019
434,54.16138577332576,17.367430354952486,81.82949488164593,9.83558712539419,80.95385867980657,9.671429129994218,101.92443246947632,0.3778435276251915,2.3998463633069864,8.636756408941697,0.3793798701206815,10.624701011088938,0.3102087170416281,11.314289598251248,0.11496844098622133,0.09616426892109467,0.0034173071647502365,1.9026325623944833,1.6605354731811963,0.03520211802055366,0.37,1.242,1.5939999999999999,1969.6,9.5,15.2,20.3,34,2019
358,29.40766645261376,4.007695826656496,35.80313319876692,3.270271559711038,32.81737012931417,6.541626086492807,85.72902919364715,0.06100425846698177,0.475458983476102,3.189576653934885,0.5178850164742685,3.777010850994641,0.10658894062725863,4.401484808096169,0.03702781179543065,0.02654916543322326,0.002049303195270289,0.5527997625796699,0.42252829899200295,0.040831217582130264,0.22857142857142856,1.822857142857143,3.7171428571428575,1990.857142857143,19.4,26.7,17.1,27,2019
269,52.74732203846988,9.135355425115085,66.7278255184592,7.536952017867142,66.52345917550365,8.397584281204198,167.42800490357683,0.30874717115392525,0.5240112327373209,7.585279856172313,1.588409817174617,5.782766286672731,0.5407040231071939,7.911880126954542,0.08970777787691285,0.06323008490798371,0.0067641588766439555,1.2276008639688747,0.9913053668377815,0.05217853738120121,0.6,5.412,6.284,2210,11.2,7.7,16.3,34.5,2019
368,76.07785570655014,4.327885759478211,82.56407760912984,7.492199529845658,79.10901380335847,6.979081604342462,59.35681440898108,0.21896562213833107,0.8399562059289047,7.558955209781972,0.5553636709381876,9.588956426000406,0.7458867351285465,10.89020683206714,0.10165733967944801,0.05973965593579269,0.00957400257337418,1.677758066681541,1.0727950727774873,0.14419073863154996,0.6,2.932,4.944,2592,5.8,4.7,21.3,36,2019
